"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"강원도 동해시 천곡동","1103","1103","0000","한양수자인","71.516","202208","26","20,000","2","2016","평릉1길 37-1","","중개거래","강원 동해시"
"강원도 동해시 천곡동","380-2","0380","0002","현대1차","84.945","202208","10","13,200","6","1992","한섬로 8","","중개거래","강원 동해시"
"강원도 동해시 천곡동","380-2","0380","0002","현대1차","71.355","202208","20","11,700","11","1992","한섬로 8","","중개거래","강원 동해시"
"강원도 동해시 천곡동","380-2","0380","0002","현대1차","84.945","202208","28","13,500","10","1992","한섬로 8","","중개거래","강원 동해시"
"강원도 동해시 평릉동","456","0456","0000","코아루디오션","101.8522","202208","1","40,000","8","2014","평원로 100","20220825","중개거래","강원 동해시"
"강원도 동해시 평릉동","456","0456","0000","코아루디오션","101.8522","202208","25","40,000","8","2014","평원로 100","","중개거래","강원 동해시"
"강원도 동해시 효가동","480","0480","0000","동아더프라임1단지","59.9798","202208","6","14,000","16","2013","양지길 20-2","","중개거래","강원 동해시"
"강원도 동해시 효가동","481","0481","0000","동아더프라임2단지","59.9798","202208","4","14,000","12","2013","양지길 20-1","","중개거래","강원 동해시"
"강원도 동해시 효가동","256","0256","0000","명보1차","46.25","202208","22","3,200","2","1988","분토길 22","","직거래","-"
"강원도 삼척시 갈천동","227","0227","0000","트루엘시그니처","59.5743","202208","8","19,000","9","2021","동해대로 4360","","중개거래","강원 삼척시"
"강원도 삼척시 건지동","176","0176","0000","코아루플러스","84.774","202208","6","23,500","7","2015","엑스포로 173","","중개거래","강원 삼척시"
"강원도 삼척시 교동","793","0793","0000","e편한세상삼척교동","74.5123","202208","3","22,000","19","2018","하실길 72","","직거래","-"
"강원도 삼척시 교동","793","0793","0000","e편한세상삼척교동","59.8769","202208","4","19,100","12","2018","하실길 72","","중개거래","강원 삼척시"
"강원도 삼척시 교동","793","0793","0000","e편한세상삼척교동","59.8769","202208","5","19,800","16","2018","하실길 72","","중개거래","강원 삼척시"
"강원도 삼척시 교동","793","0793","0000","e편한세상삼척교동","59.8769","202208","9","19,600","17","2018","하실길 72","","중개거래","강원 삼척시"
"강원도 삼척시 교동","788","0788","0000","교동지웰","84.869","202208","10","28,000","6","2018","동해대로 4183","","중개거래","강원 삼척시"
"강원도 삼척시 교동","788","0788","0000","교동지웰","59.8194","202208","10","17,800","8","2018","동해대로 4183","","중개거래","강원 삼척시"
"강원도 삼척시 교동","788","0788","0000","교동지웰","72.3141","202208","11","21,000","11","2018","동해대로 4183","","직거래","-"
"강원도 삼척시 교동","788","0788","0000","교동지웰","72.3141","202208","14","22,800","6","2018","동해대로 4183","","중개거래","강원 삼척시"
"강원도 삼척시 교동","757","0757","0000","교동청솔2차","59.85","202208","24","5,000","3","2003","정상로 81","","직거래","-"
"강원도 삼척시 교동","501-5","0501","0005","동부","59.83","202208","25","9,400","8","1996","동해대로 4273","","중개거래","강원 삼척시"
"강원도 삼척시 교동","745-1","0745","0001","신동아","59.895","202208","16","10,600","1","1998","정상로 90","","중개거래","강원 삼척시"
"강원도 삼척시 교동","781","0781","0000","코아루타워","84.92","202208","5","28,700","7","2014","교동로 97","","직거래","-"
"강원도 삼척시 교동","781","0781","0000","코아루타워","84.41","202208","8","24,500","2","2014","교동로 97","","중개거래","강원 삼척시"
"강원도 삼척시 남양동","348-2","0348","0002","한흥3","48.57","202208","23","3,700","4","1988","남양안길 76","","중개거래","강원 삼척시"
"강원도 삼척시 도계읍 도계리","325-1","0325","0001","한림","56.7","202208","25","2,000","5","1989","도계대한길 93","","직거래","-"
"강원도 삼척시 마달동","53-4","0053","0004","누가","27.18","202208","18","2,100","5","1995","마달1길 75","","직거래","-"
"강원도 삼척시 마달동","125-11","0125","0011","혜진2","59.08","202208","31","4,500","4","1993","마달길 230","","중개거래","강원 삼척시"
"강원도 삼척시 사직동","319-1","0319","0001","원조임대","59.886","202208","30","7,050","11","1997","사직로4길 40-11","","중개거래","강원 삼척시"
"강원도 삼척시 원당동","173","0173","0000","삼척원당장기임대","46.98","202208","4","3,500","5","1992","원당로2길 20","","직거래","-"
"강원도 삼척시 원당동","173","0173","0000","삼척원당장기임대","47.31","202208","10","3,700","5","1992","원당로2길 20","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","356-2","0356","0002","강부3차","27.36","202208","1","3,200","10","1995","동해대로 4122-20","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","356-2","0356","0002","강부3차","27.36","202208","6","2,950","6","1995","동해대로 4122-20","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","356-2","0356","0002","강부3차","27.36","202208","10","3,000","2","1995","동해대로 4122-20","","직거래","-"
"강원도 삼척시 정상동","356-2","0356","0002","강부3차","58.71","202208","13","5,800","6","1995","동해대로 4122-20","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","356-2","0356","0002","강부3차","27.36","202208","15","3,300","14","1995","동해대로 4122-20","","직거래","-"
"강원도 삼척시 정상동","356-2","0356","0002","강부3차","58.71","202208","19","6,700","13","1995","동해대로 4122-20","","중개거래","강원 동해시"
"강원도 삼척시 정상동","356-2","0356","0002","강부3차","27.36","202208","26","3,200","3","1995","동해대로 4122-20","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","457-3","0457","0003","석미","39.87","202208","12","5,800","5","1998","청석로 78","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","457-3","0457","0003","석미","56.97","202208","17","7,350","4","1998","청석로 78","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","316-3","0316","0003","유성","39.48","202208","1","4,800","4","1999","동해대로 4044-13","20220829","중개거래","강원 삼척시"
"강원도 삼척시 정상동","316-3","0316","0003","유성","48.03","202208","17","4,200","1","1999","동해대로 4044-13","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","316-3","0316","0003","유성","59.43","202208","18","6,400","8","1999","동해대로 4044-13","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","316-3","0316","0003","유성","48.03","202208","25","5,000","11","1999","동해대로 4044-13","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","316-3","0316","0003","유성","59.43","202208","25","6,200","14","1999","동해대로 4044-13","","직거래","-"
"강원도 삼척시 정상동","454","0454","0000","정상주공","47.01","202208","6","5,500","3","1988","척주로 128","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","454","0454","0000","정상주공","39.63","202208","12","2,800","2","1988","척주로 128","","직거래","-"
"강원도 삼척시 정상동","457-1","0457","0001","청솔1차","59.85","202208","1","9,700","6","2002","청석로 64","","중개거래","강원 삼척시"
"강원도 삼척시 정상동","457-1","0457","0001","청솔1차","59.85","202208","12","8,900","4","2002","청석로 64","","중개거래","강원 삼척시"
"강원도 속초시 교동","781-12","0781","0012","계명","30.21","202208","20","6,000","4","1996","미시령로 3373-7","","중개거래","강원 속초시"
"강원도 속초시 교동","1029","1029","0000","남광하우스토리","59.5144","202208","12","24,800","5","2011","동해대로 4284","","중개거래","강원 속초시"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","59.9584","202208","17","14,300","2","2000","미시령로3337번길 7","","중개거래","강원 속초시"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","59.9584","202208","26","12,100","2","2000","미시령로3337번길 7","","중개거래","강원 속초시, 서울 도봉구"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","39.8354","202208","29","9,800","14","2000","미시령로3337번길 10","","중개거래","강원 속초시"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","59.9584","202208","29","15,300","11","2000","미시령로3337번길 7","","중개거래","강원 속초시"
"강원도 속초시 교동","781-1","0781","0001","동부","84.96","202208","2","20,500","7","1997","미시령로3359번길 15","","중개거래","강원 속초시"
"강원도 속초시 교동","781-1","0781","0001","동부","60","202208","9","14,500","17","1997","미시령로3359번길 15","","중개거래","강원 속초시"
"강원도 속초시 교동","800-14","0800","0014","럭키","72.465","202208","9","22,000","3","1986","만리공원길 6","","중개거래","강원 속초시"
"강원도 속초시 교동","800-14","0800","0014","럭키","64.365","202208","14","20,000","2","1986","만리공원길 6","","중개거래","강원 속초시"
"강원도 속초시 교동","800-14","0800","0014","럭키","64.365","202208","17","20,000","2","1986","만리공원길 6","","중개거래","강원 속초시"
"강원도 속초시 교동","800-14","0800","0014","럭키","64.365","202208","26","18,300","5","1986","만리공원길 6","","중개거래","강원 속초시"
"강원도 속초시 교동","767-224","0767","0224","럭키설악1","84.93","202208","31","17,500","10","1991","만천4길 1","","중개거래","강원 속초시"
"강원도 속초시 교동","1027","1027","0000","명지미래힐","84.9295","202208","5","27,000","3","2006","미시령로3337번길 20","","직거래","-"
"강원도 속초시 교동","1027","1027","0000","명지미래힐","84.9295","202208","10","28,900","10","2006","미시령로3337번길 20","","중개거래","강원 속초시"
"강원도 속초시 교동","1027","1027","0000","명지미래힐","84.9295","202208","25","29,000","12","2006","미시령로3337번길 20","","중개거래","강원 속초시"
"강원도 속초시 교동","924","0924","0000","삼호","39.906","202208","12","7,500","3","1995","밤골3길 27","","중개거래","강원 속초시"
"강원도 속초시 교동","984","0984","0000","석미모닝파크","73.1","202208","23","31,500","3","2005","수복로 12","","중개거래","강원 속초시"
"강원도 속초시 교동","984","0984","0000","석미모닝파크","73.1","202208","23","32,000","3","2005","수복로 12","20220824","중개거래","강원 속초시"
"강원도 속초시 교동","619-33","0619","0033","설악현대","84.615","202208","9","17,700","13","1992","미시령로3389번길 10","","중개거래","강원 속초시"
"강원도 속초시 교동","619-33","0619","0033","설악현대","71.137","202208","27","18,400","14","1992","미시령로3389번길 10","","중개거래","강원 속초시"
"강원도 속초시 교동","658-42","0658","0042","속초교동블루핀","15.07","202208","25","6,000","8","2019","교동로1길 17","","중개거래","강원 속초시"
"강원도 속초시 교동","1030","1030","0000","속초교동시티프라디움","84.3403","202208","16","36,400","6","2018","미시령로 3307","","중개거래","강원 속초시"
"강원도 속초시 교동","898","0898","0000","주공2","46.98","202208","4","18,900","4","1990","번영로43번길 33","","중개거래","강원 속초시"
